pclass,age,sibsp,parch,fare,pclass_NA,age_NA,sibsp_NA,parch_NA,fare_NA,sex_male,embarked_Other,embarked_Q,embarked_S,title_Mr,title_Mrs,title_Other,Cabin_Letter_Missing,Cabin_Letter_Other
0.835807982853905,-0.8908496104987075,-0.4789110215861166,-0.4554233471361847,-0.49745802833761976,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,0.138154363911853,-0.4789110215861166,-0.4554233471361847,-0.5077292675537971,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-1.542156577059243,-0.4950788511100304,0.43442201958084903,-0.4554233471361847,0.949646104483747,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.5184074434855866,0,1,0,0,0,1,0,0,0,1,0,0,1,0
-0.353174297102669,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.6598414292790886,0,1,0,0,0,1,0,0,1,1,0,0,1,0
-1.542156577059243,0.692233427056001,0.43442201958084903,-0.4554233471361847,1.1009424363512965,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0.835807982853905,-1.0491579142541785,-0.4789110215861166,-0.4554233471361847,-0.4739809101292146,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.5053659043208175,0,1,0,0,0,1,0,0,0,1,0,0,1,0
-0.353174297102669,0.5339251233005301,0.43442201958084903,1.9109699255763979,-0.11693307070971988,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.5742330029877658,-0.4789110215861166,-0.4554233471361847,-0.5180005067699742,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.518489613399316,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0.835807982853905,-0.25761639547682413,6.827753307749608,1.9109699255763979,0.7008532135497256,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.5180005067699742,0,1,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.5742330029877658,-0.4789110215861166,-0.4554233471361847,-0.48376304271605014,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-1.542156577059243,1.7212374014665615,-0.4789110215861166,0.7277732892201065,0.11099061856354661,0,0,0,0,0,0,0,0,1,0,1,0,0,1
-1.542156577059243,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,0.11490347159828086,0,1,0,0,0,1,0,0,0,0,0,1,1,0
0.835807982853905,-0.41592469923229497,-0.4789110215861166,-0.4554233471361847,-0.512131227217873,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,0.692233427056001,-0.4789110215861166,-0.4554233471361847,-0.5219133598047084,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,0.138154363911853,-0.4789110215861166,-0.4554233471361847,-0.5082183741831388,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,1.9109699255763979,-0.3615685552943361,0,1,0,0,0,0,0,0,0,0,1,0,1,0
-1.542156577059243,1.7212374014665615,-0.4789110215861166,0.7277732892201065,0.540997515668695,0,0,0,0,0,1,0,0,0,1,0,0,1,0
-1.542156577059243,-0.4950788511100304,0.43442201958084903,-0.4554233471361847,1.5563007082684879,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.835807982853905,-0.3367705473545595,0.43442201958084903,-0.4554233471361847,-0.5077292675537971,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,0.8505417308114719,-0.4789110215861166,-0.4554233471361847,-0.5053659043208175,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,0.8505417308114719,0.43442201958084903,5.460559834645272,-0.04576805614049183,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-0.353174297102669,0.4547709714227947,-0.4789110215861166,-0.4554233471361847,-0.24899186063199877,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.835807982853905,-0.8908496104987075,-0.4789110215861166,-0.4554233471361847,-0.5131916103902859,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-1.542156577059243,0.8505417308114719,-0.4789110215861166,-0.4554233471361847,2.342539614935389,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.542156577059243,0.5339251233005301,-0.4789110215861166,-0.4554233471361847,0.8122071416387084,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.542156577059243,-0.41592469923229497,-0.4789110215861166,-0.4554233471361847,0.6959621472563079,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-1.542156577059243,1.246312490200149,-0.4789110215861166,-0.4554233471361847,0.03468998438622995,0,0,0,0,0,1,0,0,1,1,0,0,0,1
0.835807982853905,-0.8908496104987075,1.3477550607478146,-0.4554233471361847,-0.3076846561530116,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.835807982853905,-0.7325413067432367,-0.4789110215861166,-0.4554233471361847,-0.5061797777520423,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-1.542156577059243,0.05900021203411759,-0.4789110215861166,-0.4554233471361847,1.1694173644591448,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.353174297102669,0.21730851578958843,-0.4789110215861166,-0.4554233471361847,-0.4544166449555437,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-2.1573160405424745,0.43442201958084903,0.7277732892201065,-0.26439871945626464,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.835807982853905,0.21730851578958843,-0.4789110215861166,-0.4554233471361847,0.44545738311959043,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-1.542156577059243,1.4837749458333553,0.43442201958084903,3.0941665619326892,4.4733326456628255,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.835807982853905,-0.09930809172135326,-0.4789110215861166,-0.4554233471361847,-0.4739809101292146,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.5085450974115391,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.835807982853905,0.7713875789337364,0.43442201958084903,5.460559834645272,-0.04796903597252982,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.8116954586209721,-0.4789110215861166,-0.4554233471361847,-0.5053659043208175,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-1.0491579142541785,-0.4789110215861166,-0.4554233471361847,-0.5023490946310375,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-0.353174297102669,-0.6533871548655013,-0.4789110215861166,-0.4554233471361847,-0.4544166449555437,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-1.542156577059243,2.1170081608552387,-0.4789110215861166,-0.4554233471361847,0.03468998438622995,0,0,0,0,0,1,0,0,0,0,0,1,0,1
-0.353174297102669,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.6598414292790886,0,1,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.41592469923229497,-0.4789110215861166,-0.4554233471361847,-0.47740465653460706,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-1.542156577059243,0.7713875789337364,-0.4789110215861166,-0.4554233471361847,-0.07878275362106155,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0.835807982853905,0.21730851578958843,-0.4789110215861166,-0.4554233471361847,-0.5115599506748018,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.1784622435990887,0.43442201958084903,-0.4554233471361847,-0.5047946277777464,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.835807982853905,-0.25761639547682413,0.43442201958084903,1.9109699255763979,-0.2573066733308089,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-1.2074662180096492,3.1744211430817457,0.7277732892201065,0.11661534480097704,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.5082183741831388,0,1,0,0,0,0,0,1,0,0,0,0,1,0
-1.542156577059243,-0.6533871548655013,-0.4789110215861166,-0.4554233471361847,-0.140410188918125,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.835807982853905,-0.4950788511100304,-0.4789110215861166,-0.4554233471361847,-0.5023490946310375,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.5053659043208175,0,1,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.5084629274978096,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.4739809101292146,0,1,0,0,0,1,0,0,1,1,0,0,1,0
-1.542156577059243,-1.4449286736428555,0.43442201958084903,1.9109699255763979,1.6878703915614248,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0.835807982853905,0.37561681954505927,0.43442201958084903,0.7277732892201065,-0.37811601077822704,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,0.05900021203411759,0.43442201958084903,-0.4554233471361847,-0.34485675998298637,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.25761639547682413,6.827753307749608,1.9109699255763979,0.7008532135497256,0,1,0,0,0,1,0,0,1,1,0,0,1,0
-0.353174297102669,2.5127789202439157,-0.4789110215861166,-0.4554233471361847,-0.41822275438425244,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.5184074434855866,0,1,0,0,0,1,0,0,0,1,0,0,1,0
-0.353174297102669,1.246312490200149,-0.4789110215861166,-0.4554233471361847,-0.39572384943453087,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0.835807982853905,-0.41592469923229497,-0.4789110215861166,1.9109699255763979,-0.33311820087878385,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0.835807982853905,-0.25761639547682413,0.43442201958084903,-0.4554233471361847,-0.34485675998298637,0,0,0,0,0,0,0,0,1,0,1,0,1,0
-0.353174297102669,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.3550458292854342,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0.835807982853905,-0.6533871548655013,1.3477550607478146,-0.4554233471361847,-0.1873644253349353,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-1.0491579142541785,-0.4789110215861166,-0.4554233471361847,-0.5077292675537971,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.5742330029877658,-0.4789110215861166,-0.4554233471361847,-0.5077292675537971,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.5053659043208175,0,1,0,0,0,1,0,0,0,1,0,0,1,0
-0.353174297102669,1.9586998570997678,0.43442201958084903,-0.4554233471361847,-0.15117053476364403,0,0,0,0,0,1,0,0,1,0,0,1,1,0
0.835807982853905,-0.4950788511100304,0.43442201958084903,-0.4554233471361847,-0.3878981433650625,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.25761639547682413,0.43442201958084903,1.9109699255763979,-0.20105941095650495,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0.835807982853905,-0.25761639547682413,0.43442201958084903,-0.4554233471361847,-0.5082183741831388,0,1,0,0,0,1,0,1,0,1,0,0,1,0
-1.542156577059243,1.1671583383224136,1.3477550607478146,-0.4554233471361847,1.1009424363512965,0,0,0,0,0,1,0,1,0,0,0,1,0,0
-1.542156577059243,2.037854008977503,1.3477550607478146,-0.4554233471361847,-0.15703981431574532,0,0,0,0,0,0,0,0,1,0,1,0,0,0
-1.542156577059243,-0.6533871548655013,-0.4789110215861166,-0.4554233471361847,0.865355424409503,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.353174297102669,-2.2364701924202097,-0.4789110215861166,1.9109699255763979,0.06411855206046574,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.5082183741831388,0,1,0,0,0,1,0,1,0,1,0,0,1,0
-1.542156577059243,1.4837749458333553,0.43442201958084903,-0.4554233471361847,0.8413089860845442,0,0,0,0,0,1,0,0,0,1,0,0,0,1
-1.542156577059243,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,0.02490785179939448,0,1,0,0,0,1,0,0,1,1,0,0,0,0
0.835807982853905,-0.7325413067432367,-0.4789110215861166,-0.4554233471361847,-0.518489613399316,0,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.353174297102669,0.2964626676673239,-0.4789110215861166,-0.4554233471361847,-0.4196900742722778,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-1.542156577059243,-0.3367705473545595,0.43442201958084903,-0.4554233471361847,0.4248346912000238,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.835807982853905,-0.09930809172135326,-0.4789110215861166,-0.4554233471361847,-0.5077292675537971,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.835807982853905,0.05900021203411759,-0.4789110215861166,-0.4554233471361847,-0.5053659043208175,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-0.353174297102669,-0.09930809172135326,-0.4789110215861166,-0.4554233471361847,-0.40550598202136634,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.5053659043208175,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.512131227217873,0,1,0,0,0,1,0,0,1,1,0,0,1,0
-1.542156577059243,2.7502413758771223,0.43442201958084903,0.7277732892201065,-0.140410188918125,0,0,0,0,0,0,0,0,1,0,1,0,0,1
-1.542156577059243,2.037854008977503,0.43442201958084903,0.7277732892201065,1.1694173644591448,0,0,0,0,0,1,0,0,1,1,0,0,0,1
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.5082183741831388,0,1,0,0,0,1,0,1,0,1,0,0,1,0
0.835807982853905,-0.1784622435990887,-0.4789110215861166,0.7277732892201065,-0.41577722123754357,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0.835807982853905,-0.3367705473545595,-0.4789110215861166,-0.4554233471361847,-0.4739809101292146,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-1.542156577059243,0.4547709714227947,0.43442201958084903,-0.4554233471361847,0.37902105144283865,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.5023490946310375,0,1,0,0,0,1,0,0,1,1,0,0,1,0
-0.353174297102669,-0.4950788511100304,-0.4789110215861166,-0.4554233471361847,-0.40550598202136634,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-1.542156577059243,0.8505417308114719,-0.4789110215861166,-0.4554233471361847,-0.6598414292790886,0,0,0,0,0,1,0,0,1,1,0,0,0,1
0.835807982853905,-0.41592469923229497,-0.4789110215861166,-0.4554233471361847,-0.5023490946310375,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-0.353174297102669,0.692233427056001,0.43442201958084903,-0.4554233471361847,-0.24899186063199877,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.09930809172135326,-0.4789110215861166,-0.4554233471361847,-0.5180005067699742,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.5742330029877658,-0.4789110215861166,-0.4554233471361847,-0.4673779706331007,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.835807982853905,-0.25761639547682413,0.43442201958084903,-0.4554233471361847,-0.35659531908718894,0,1,0,0,0,1,0,1,0,1,0,0,1,0
0.835807982853905,0.4547709714227947,-0.4789110215861166,-0.4554233471361847,-0.5053659043208175,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.5082183741831388,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.835807982853905,-1.36577452176512,0.43442201958084903,-0.4554233471361847,-0.4399058294762319,0,0,0,0,0,1,0,0,0,0,0,1,1,0
-0.353174297102669,0.8505417308114719,0.43442201958084903,0.7277732892201065,0.10316491249407826,0,0,0,0,0,0,0,0,1,0,1,0,1,0
-1.542156577059243,1.9586998570997678,0.43442201958084903,0.7277732892201065,0.9416560585868198,0,0,0,0,0,0,0,0,1,0,1,0,0,1
-1.542156577059243,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.140410188918125,0,1,0,0,0,1,0,0,1,1,0,0,1,0
-0.353174297102669,0.5339251233005301,-0.4789110215861166,-0.4554233471361847,-0.4079515151680752,0,0,0,0,0,1,0,0,0,1,0,0,0,1
-1.542156577059243,-0.3367705473545595,0.43442201958084903,-0.4554233471361847,0.4248346912000238,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0.835807982853905,0.8505417308114719,-0.4789110215861166,-0.4554233471361847,-0.518489613399316,0,0,0,0,0,1,0,0,0,1,0,0,1,0
-1.542156577059243,2.037854008977503,-0.4789110215861166,-0.4554233471361847,0.3183718294044587,0,0,0,0,0,1,0,0,1,1,0,0,0,0
-0.353174297102669,-0.8116954586209721,-0.4789110215861166,-0.4554233471361847,-0.4544166449555437,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.4950788511100304,-0.4789110215861166,-0.4554233471361847,-0.5061797777520423,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.5742330029877658,-0.4789110215861166,-0.4554233471361847,-0.518489613399316,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.835807982853905,-0.5742330029877658,0.43442201958084903,0.7277732892201065,-0.41944552095760684,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0.835807982853905,1.0880041864446781,-0.4789110215861166,-0.4554233471361847,-0.5023490946310375,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-1.542156577059243,-0.5742330029877658,-0.4789110215861166,-0.4554233471361847,1.9937244183009748,0,0,0,0,0,1,0,0,0,1,0,0,1,0
-1.542156577059243,-0.05973101578248555,-0.4789110215861166,-0.4554233471361847,-0.11750434725279106,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0.835807982853905,-0.5742330029877658,-0.4789110215861166,-0.4554233471361847,0.11661534480097704,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.835807982853905,-0.020153939843617838,-0.4789110215861166,-0.4554233471361847,-0.47430763335761494,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.41592469923229497,1.3477550607478146,-0.4554233471361847,-0.1873644253349353,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.6533871548655013,-0.4789110215861166,-0.4554233471361847,-0.5023490946310375,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-0.353174297102669,0.05900021203411759,0.43442201958084903,-0.4554233471361847,-0.24899186063199877,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-1.542156577059243,1.3254666420778844,0.43442201958084903,-0.4554233471361847,0.5370024927202315,0,0,0,0,0,1,0,0,1,1,0,0,0,1
-1.542156577059243,-1.1283120661319137,-0.4789110215861166,0.7277732892201065,3.474821461861595,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-1.542156577059243,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,0.11490347159828086,0,1,0,0,0,1,0,0,1,1,0,0,1,0
-1.542156577059243,1.5629290977110908,-0.4789110215861166,-0.4554233471361847,-0.1525556847379399,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0.835807982853905,-0.6533871548655013,-0.4789110215861166,-0.4554233471361847,-0.5085450974115391,0,0,0,0,0,1,0,1,0,1,0,0,1,0
-0.353174297102669,-0.020153939843617838,-0.4789110215861166,-0.4554233471361847,-0.4544166449555437,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0.835807982853905,-0.8908496104987075,-0.4789110215861166,-0.4554233471361847,-0.5023490946310375,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.835807982853905,0.6130792751782655,-0.4789110215861166,-0.4554233471361847,-0.47226903692651845,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.353174297102669,0.8505417308114719,-0.4789110215861166,-0.4554233471361847,-0.3517042527937712,0,0,0,0,0,0,0,0,1,0,1,0,1,0
-0.353174297102669,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.24899186063199877,0,1,0,0,0,0,0,0,1,0,1,0,1,0
0.835807982853905,-0.25761639547682413,0.43442201958084903,-0.4554233471361847,-0.34485675998298637,0,1,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.5053659043208175,0,1,0,0,0,1,0,0,1,1,0,0,1,0
-0.353174297102669,-0.8908496104987075,-0.4789110215861166,-0.4554233471361847,-0.43485237978187274,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-1.542156577059243,1.642083249588826,0.43442201958084903,-0.4554233471361847,0.4338009939291172,0,0,0,0,0,1,0,0,1,1,0,0,0,1
-1.542156577059243,2.671087223999387,0.43442201958084903,-0.4554233471361847,0.865355424409503,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-1.542156577059243,2.1170081608552387,-0.4789110215861166,-0.4554233471361847,-0.140410188918125,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-1.542156577059243,0.9296958826892072,-0.4789110215861166,-0.4554233471361847,-0.06313134148212478,0,0,0,0,0,1,0,0,1,1,0,0,0,1
0.835807982853905,0.2964626676673239,-0.4789110215861166,-0.4554233471361847,-0.4739809101292146,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-0.353174297102669,0.05900021203411759,2.26108810191478,-0.4554233471361847,-0.24899186063199877,0,0,0,0,0,0,0,0,1,0,1,0,1,0
-1.542156577059243,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.140410188918125,0,1,0,0,0,1,0,0,1,1,0,0,0,1
0.835807982853905,-0.8116954586209721,0.43442201958084903,-0.4554233471361847,-0.5061797777520423,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-1.542156577059243,0.5339251233005301,-0.4789110215861166,-0.4554233471361847,-0.04006115998933196,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.835807982853905,0.7713875789337364,-0.4789110215861166,-0.4554233471361847,-0.5047946277777464,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-0.353174297102669,0.37561681954505927,-0.4789110215861166,-0.4554233471361847,-0.4544166449555437,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0.835807982853905,-0.1784622435990887,-0.4789110215861166,1.9109699255763979,-0.4420265958210579,0,0,0,0,0,0,0,0,1,0,1,0,1,0
-1.542156577059243,0.6130792751782655,0.43442201958084903,0.7277732892201065,0.36834287551104905,0,0,0,0,0,1,0,0,1,1,0,0,0,1
-1.542156577059243,0.2964626676673239,-0.4789110215861166,-0.4554233471361847,-0.11750434725279106,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.542156577059243,2.2753164646107096,-0.4789110215861166,0.7277732892201065,9.363502895735609,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-1.542156577059243,1.0088500345669427,0.43442201958084903,-0.4554233471361847,0.35750035975180056,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-1.2074662180096492,4.087754184248712,1.9109699255763979,0.2577226073660787,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.020153939843617838,-0.4789110215861166,-0.4554233471361847,-0.5082183741831388,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.835807982853905,0.9296958826892072,1.3477550607478146,-0.4554233471361847,-0.3838229069293868,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-1.542156577059243,1.40462079395562,-0.4789110215861166,-0.4554233471361847,0.005750523341335915,0,0,0,0,0,1,0,0,1,1,0,0,0,1
-1.542156577059243,1.642083249588826,-0.4789110215861166,-0.4554233471361847,-0.15117053476364403,0,0,0,0,0,1,0,0,1,1,0,0,0,1
0.835807982853905,1.4837749458333553,-0.4789110215861166,-0.4554233471361847,-0.5061797777520423,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.5053659043208175,0,1,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.1784622435990887,-0.4789110215861166,-0.4554233471361847,-0.49036598221216404,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.1784622435990887,-0.4789110215861166,-0.4554233471361847,-0.5056906711227005,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.835807982853905,-0.7325413067432367,0.43442201958084903,-0.4554233471361847,-0.4676225239477716,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.835807982853905,-0.020153939843617838,0.43442201958084903,0.7277732892201065,-0.4551503048995564,0,0,0,0,0,0,0,0,1,0,1,0,0,1
-1.542156577059243,2.037854008977503,-0.4789110215861166,-0.4554233471361847,-0.06313134148212478,0,0,0,0,0,1,0,0,1,1,0,0,0,0
-0.353174297102669,-0.8116954586209721,-0.4789110215861166,-0.4554233471361847,-0.40550598202136634,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-1.542156577059243,1.9586998570997678,-0.4789110215861166,0.7277732892201065,0.8522317153310045,0,0,0,0,0,1,0,0,1,1,0,0,0,1
-1.542156577059243,2.7502413758771223,-0.4789110215861166,-0.4554233471361847,-0.15117053476364403,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.512131227217873,0,1,0,0,0,1,0,0,1,1,0,0,1,0
-1.542156577059243,-0.8908496104987075,-0.4789110215861166,1.9109699255763979,0.8984522918038024,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.353174297102669,0.138154363911853,0.43442201958084903,0.7277732892201065,-0.1462794684702263,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-1.542156577059243,0.4547709714227947,0.43442201958084903,-0.4554233471361847,1.1009424363512965,0,0,0,0,0,0,0,0,1,0,1,0,0,0
-0.353174297102669,-0.41592469923229497,-0.4789110215861166,-0.4554233471361847,-0.39572384943453087,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.4950788511100304,-0.4789110215861166,-0.4554233471361847,-0.5061797777520423,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.835807982853905,-0.41592469923229497,-0.4789110215861166,-0.4554233471361847,-0.5219133598047084,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-1.542156577059243,-0.41592469923229497,-0.4789110215861166,-0.4554233471361847,0.6959621472563079,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.353174297102669,0.7713875789337364,-0.4789110215861166,-0.4554233471361847,-0.40550598202136634,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.5082183741831388,0,1,0,0,0,1,0,1,0,1,0,0,1,0
-1.542156577059243,1.246312490200149,-0.4789110215861166,-0.4554233471361847,-0.07878275362106155,0,0,0,0,0,1,0,0,0,1,0,0,0,1
-1.542156577059243,-0.1784622435990887,0.43442201958084903,1.9109699255763979,0.35750035975180056,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0.835807982853905,0.21730851578958843,-0.4789110215861166,-0.4554233471361847,-0.5047946277777464,0,0,0,0,0,1,0,0,1,1,0,0,1,0
